node,degree,degree_centrality,betweenness_centrality_sampled,pagerank,community
1159,61,0.01510648836057454,2.0232827456579227e-05,0.00038580093370412514,1
2666,61,0.01510648836057454,7.38494101227825e-06,0.00028364501905286905,5
2912,61,0.01510648836057454,3.0897652164956846e-06,0.0002812833028426983,5
2894,61,0.01510648836057454,5.874681311883969e-06,0.0003605923570811949,0
1021,61,0.01510648836057454,5.781468309831319e-06,0.00029018051059001126,1
456,61,0.01510648836057454,0.000150507318178723,0.00039961703135006583,1
3146,61,0.01510648836057454,1.987045126242841e-05,0.00033866331042597774,0
3184,61,0.01510648836057454,1.1491307446198885e-05,0.0003013235643845546,5
3169,61,0.01510648836057454,2.841217152127405e-07,0.00032732343894216096,0
1772,61,0.01510648836057454,7.270961262435596e-06,0.00020078884333538005,0
3115,61,0.01510648836057454,1.7485276231896592e-05,0.0003446897873305335,0
2991,61,0.01510648836057454,1.4229840284309694e-06,0.00032813633496759726,0
1423,61,0.01510648836057454,9.22718508948581e-06,0.00028929030841250006,1
3838,61,0.01510648836057454,1.5974489963291253e-05,0.0005467591412082398,2
3756,61,0.01510648836057454,0.0010307213931447347,0.0005878095982168296,2
391,61,0.01510648836057454,0.000317105141081422,0.00040597276212550544,1
1680,61,0.01510648836057454,2.6081311258693546e-05,0.00029928460951922386,1
515,61,0.01510648836057454,0.00023705426016991618,0.0004036627422085615,1
1571,60,0.014858841010401188,6.412935423589792e-06,0.00021428550525853088,0
2936,60,0.014858841010401188,1.4896973542745107e-05,0.0003597163634218626,0
2985,60,0.014858841010401188,1.3856329541550462e-06,0.00027353630169386553,5
436,60,0.014858841010401188,0.0003584789982112188,0.0004179333616458144,1
3299,60,0.014858841010401188,4.236745044050334e-05,0.00036698955685255806,0
1691,60,0.014858841010401188,2.3539452894664537e-06,0.00028514806844934975,1
3378,60,0.014858841010401188,1.925197549585817e-06,0.0003451470674860388,0
1716,60,0.014858841010401188,5.600520850378875e-06,0.00028785114409382047,1
1129,60,0.014858841010401188,7.123492506399537e-06,0.0002867572499868536,1
1413,60,0.014858841010401188,2.8654517375800474e-06,0.00028685014873298974,1
422,60,0.014858841010401188,0.00027363457254110223,0.0005194768046537375,1
2001,60,0.014858841010401188,8.837321480161828e-05,0.0003066585665863593,3
1284,60,0.014858841010401188,1.776137993597248e-05,0.00028988072723084614,1
2465,60,0.014858841010401188,2.856713157837624e-06,0.00019786843833015334,3
2796,60,0.014858841010401188,9.204172542299183e-06,0.0003361907203501702,0
1237,60,0.014858841010401188,0.0001717526220821988,0.00035303117726375095,1
1080,60,0.014858841010401188,1.5438622707357467e-05,0.0003574695660993902,1
3293,60,0.014858841010401188,9.095112054561629e-06,0.00028962678887984515,5
1724,59,0.014611193660227836,1.1152753281274464e-05,0.0002040308445879179,0
2946,59,0.014611193660227836,4.406084356819827e-05,0.000339639104162106,0
3851,59,0.014611193660227836,0.0009091454938994285,0.0005323195022033178,2
3980,59,0.014611193660227836,0.0317208162928287,0.0021703235790099928,8
3948,59,0.014611193660227836,0.0008446806453295544,0.0005533685876100752,2
2780,59,0.014611193660227836,4.5531593915341245e-05,0.0003830003398430857,0
2243,59,0.014611193660227836,2.8783644153817785e-06,0.00020512949705565236,3
2280,59,0.014611193660227836,3.465047087961867e-06,0.00020788689394382368,3
2974,59,0.014611193660227836,4.608492249436602e-06,0.00027442701885333403,5
1505,59,0.014611193660227836,0.0032265049877094804,0.000532635013883581,0
239,59,0.014611193660227836,1.3020962794927423e-05,0.0006249254018258981,4
1201,58,0.014363546310054482,2.654623360341944e-06,0.0001907954385917116,0
3521,58,0.014363546310054482,9.67688736759704e-06,0.0006627279128844715,2
2659,58,0.014363546310054482,4.3118698288866674e-05,0.00035514696950222793,3
503,58,0.014363546310054482,0.00013338235730040376,0.00037481180293092125,1
2989,58,0.014363546310054482,1.0390826320068624e-05,0.000339613169192904,0
1036,58,0.014363546310054482,4.795444005015791e-06,0.0002754977116266897,1
1504,58,0.014363546310054482,1.1771612086807501e-05,0.00038693639018717944,1
1824,58,0.014363546310054482,7.365871556609683e-06,0.0002907763462914162,1
542,58,0.014363546310054482,0.00018187535387003214,0.00038967081629135705,1
1019,58,0.014363546310054482,6.132038894661155e-06,0.000279142762759635,1
2215,58,0.014363546310054482,5.209080516644305e-05,0.00019741670277897497,3
2810,58,0.014363546310054482,3.7263994862219447e-06,0.0002896288940374178,5
824,58,0.014363546310054482,1.3671605577288012e-05,0.0005647556972768505,7
3263,58,0.014363546310054482,0.00044067595997633743,0.00047689298607776304,0
1020,58,0.014363546310054482,7.627754079274868e-06,0.0002914742753049878,1
3611,57,0.014115898959881128,2.2710441046910085e-05,0.0005063236363520552,2
9,57,0.014115898959881128,1.6652671157839465e-05,0.0006001572433028075,4
1275,57,0.014115898959881128,1.819730961209121e-05,0.0003811725880908733,1
2815,57,0.014115898959881128,3.7897163540314285e-06,0.00026577413539131,5
1009,57,0.014115898959881128,6.260264255221296e-06,0.00027659778183641035,1
2741,57,0.014115898959881128,7.639094062369858e-06,0.0002802085737043965,5
2773,57,0.014115898959881128,6.397713289422062e-06,0.00027259153969179004,5
3162,57,0.014115898959881128,3.233897002260892e-05,0.00042262260064623104,0
1082,57,0.014115898959881128,3.5430612174958283e-06,0.0002716018295391538,1
2385,57,0.014115898959881128,0.0001997769441776386,0.00020287881914990804,3
747,57,0.014115898959881128,0.0021231466628769576,0.0005902483454317872,7
1166,57,0.014115898959881128,1.2547890949598798e-05,0.0003063685641960824,1
1754,57,0.014115898959881128,5.067639018804127e-06,0.00019419816333919327,0
745,57,0.014115898959881128,0.002303271073087248,0.0005782875690103558,7
1794,57,0.014115898959881128,7.20140615292302e-05,0.0003418204548513913,1
419,57,0.014115898959881128,0.000565393437367016,0.0004161879835658969,1
423,57,0.014115898959881128,0.00035317746554709906,0.00038947398658103685,1
402,57,0.014115898959881128,0.000139895480204519,0.0003868912424474247,1
1469,57,0.014115898959881128,1.6030204544441484e-05,0.0004255371411186097,1
200,57,0.014115898959881128,1.6800020663504767e-05,0.0005910801200346582,4
203,57,0.014115898959881128,1.6658030893519553e-05,0.0006010225402459133,4
1980,57,0.014115898959881128,5.060362145624146e-06,0.0003017717349247493,3
1525,57,0.014115898959881128,1.1748878161287555e-05,0.00036311461038932155,1
2993,56,0.013868251609707775,2.3040176707453503e-06,0.00027177360785606404,5
3142,56,0.013868251609707775,2.753587001831e-06,0.00026200574328944323,5
315,56,0.013868251609707775,0.0004696346042304504,0.0006036352914088951,4
1923,56,0.013868251609707775,1.1137340311271722e-05,0.00025931181906066486,3
1655,56,0.013868251609707775,2.493710545363927e-06,0.0002694576582980901,1
3495,56,0.013868251609707775,0.001496804086624663,0.0005510425149746679,2
1099,56,0.013868251609707775,4.158410647843511e-06,0.0002849635613729612,1
1645,56,0.013868251609707775,6.3607958218634325e-06,0.0003441647982298427,1
1435,56,0.013868251609707775,0.00010446063674060681,0.0002734926831444298,1
2538,56,0.013868251609707775,8.971007202760349e-05,0.00028766519291625886,3
1437,56,0.013868251609707775,3.58180473293765e-05,0.00021650941244445525,0
2640,56,0.013868251609707775,0.00010211521790797093,0.0002860628239457768,3
2284,56,0.013868251609707775,9.328312618275826e-05,0.00029454065375521385,3
493,56,0.013868251609707775,2.4983020712413404e-05,0.000368237362802263,1
1828,56,0.013868251609707775,2.9946315558097913e-05,0.0003048581793048017,1
1876,56,0.013868251609707775,1.0448779265160486e-05,0.00038634700096112435,1
1722,56,0.013868251609707775,1.0803705251609633e-05,0.00021330146927019464,0
823,56,0.013868251609707775,0.0019839907683610308,0.0005562507770790357,7
1919,55,0.013620604259534423,6.394121747317784e-06,0.0002891659552280174,3
2285,55,0.013620604259534423,7.174408179225123e-06,0.00018624657399484657,3
954,55,0.013620604259534423,6.087320365105374e-06,0.0002829209380519794,1
3877,55,0.013620604259534423,0.0016277877847610657,0.0004956352502773185,2
2198,55,0.013620604259534423,5.663121922892979e-06,0.0001901113680332948,3
1542,55,0.013620604259534423,3.5892469723056286e-06,0.000180707861887261,0
1257,55,0.013620604259534423,2.5483232341688603e-06,0.0002637911813139037,1
2259,55,0.013620604259534423,2.332962040105787e-05,0.00022188524429962245,3
2620,55,0.013620604259534423,3.0099020892446244e-06,0.00028404842363934985,3
2365,55,0.013620604259534423,3.0520787022064406e-06,0.000285650498174695,3
830,55,0.013620604259534423,0.002444798201597951,0.00054769440867349,7
408,55,0.013620604259534423,0.0001650922501683342,0.00036181869436988095,1
1981,55,0.013620604259534423,1.7588866921161642e-06,0.00019487171477659848,3
1927,55,0.013620604259534423,1.4420946763147501e-06,0.0002862776385490868,3
3077,55,0.013620604259534423,8.624495132998904e-05,0.00046411353891822975,0
304,55,0.013620604259534423,0.00047205303966610845,0.0005761262087429728,4
1292,55,0.013620604259534423,1.6645736728747933e-07,0.0002645430794098729,1
1285,55,0.013620604259534423,3.492335987165929e-06,0.00018338746485295422,0
2018,55,0.013620604259534423,6.05849422008149e-05,0.0002861889130129989,3
1336,55,0.013620604259534423,1.4804571821216665e-06,0.00017740643269040075,0
1432,55,0.013620604259534423,2.5332455746619076e-06,0.0002651810762349895,1
432,55,0.013620604259534423,6.556490752089135e-05,0.00038612553324236646,1
3224,55,0.013620604259534423,3.0045737230887487e-05,0.0003245878085772295,0
1054,54,0.01337295690936107,2.126299862829338e-05,0.00019135840287250213,0
3355,54,0.01337295690936107,1.53788175405563e-05,0.0003051400370510703,0
2293,54,0.01337295690936107,8.100380956136618e-06,0.0001784645311568458,3
2717,54,0.01337295690936107,2.091195492909056e-06,0.0002492216998270729,5
1112,54,0.01337295690936107,1.0476539653924299e-06,0.00018257635741549447,0
3381,54,0.01337295690936107,2.237022706573507e-06,0.0002973790015102376,0
2645,54,0.01337295690936107,2.147565234616135e-06,0.0002827898717948093,3
2211,54,0.01337295690936107,7.717925432378948e-06,0.00027574924998300857,3
1219,54,0.01337295690936107,2.6074687005573976e-06,0.00018235170165888673,0
3261,54,0.01337295690936107,1.1288333110746593e-05,0.00032030181558027665,0
941,54,0.01337295690936107,1.4552750974661197e-05,0.0002853577613802591,1
3220,54,0.01337295690936107,9.98036138744663e-07,0.0002617279162072172,5
2897,54,0.01337295690936107,1.3205608293479654e-06,0.00025461772730480097,5
975,54,0.01337295690936107,3.0525406957325406e-07,0.0002588514760796105,1
2945,54,0.01337295690936107,3.620455241446318e-06,0.00026256195205969716,5
1998,54,0.01337295690936107,7.510981457200633e-05,0.00028277854094049267,3
1396,54,0.01337295690936107,4.028795096071451e-06,0.00027602909409162686,1
3025,54,0.01337295690936107,9.664576330596719e-06,0.00029082921353165193,5
1862,54,0.01337295690936107,1.2997178043624952e-06,0.0002657066144415949,1
1473,54,0.01337295690936107,4.70419456919347e-05,0.0003414903577136254,1
2126,54,0.01337295690936107,4.355919027793475e-05,0.0004666052745535207,3
694,54,0.01337295690936107,8.871863947877921e-06,0.0005403322135548965,7
2547,54,0.01337295690936107,5.533578466829183e-05,0.00018325902036690298,3
2931,53,0.013125309559187715,1.533920242057845e-05,0.000264711519560449,5
3391,53,0.013125309559187715,0.0,0.0002917361124258633,0
3416,53,0.013125309559187715,3.593372100379952e-07,0.000291489172082239,0
2031,53,0.013125309559187715,0.00016331013126472073,0.00026303846902495803,3
3385,53,0.013125309559187715,0.00012064801204314224,0.0003838925906092498,0
2680,53,0.013125309559187715,3.5598028070963656e-06,0.00025313620357794844,5
1587,53,0.013125309559187715,1.9539977232140246e-06,0.00025422356180263895,1
3065,53,0.013125309559187715,3.187594074092361e-06,0.0002506615597065385,5
1393,53,0.013125309559187715,5.593665979393802e-06,0.0002048759391786356,0
3004,53,0.013125309559187715,1.1641139590243043e-06,0.000255156667477252,5
2024,53,0.013125309559187715,9.771275261582893e-05,0.00027442949902401734,3
461,53,0.013125309559187715,0.0001224545169262915,0.0003601953587437629,1
1369,53,0.013125309559187715,0.0003421035447950094,0.0002760220792685219,0
1881,53,0.013125309559187715,3.4209546060619543e-05,0.00029840138784507865,1
2749,53,0.013125309559187715,6.856712883235955e-06,0.0002542793519857475,5
2875,52,0.012877662209014363,5.042844162239859e-06,0.0003091390456012867,0
2345,52,0.012877662209014363,2.8259557255346747e-06,0.0002292496858932837,3
3089,52,0.012877662209014363,2.6446589168086927e-05,0.00031968632949473387,0
781,52,0.012877662209014363,6.901520201702275e-06,0.0005096793625708576,7
697,52,0.012877662209014363,0.0016294456757190272,0.0005396039058182004,7
1448,52,0.012877662209014363,9.771819337966783e-06,0.000255980606484454,1
1454,52,0.012877662209014363,3.2348450537991635e-06,0.00026498160540674564,1
2657,52,0.012877662209014363,2.6345548961193287e-06,0.0002742516846407769,3
2006,52,0.012877662209014363,3.1423983357033234e-06,0.0002760185589678996,3
3577,52,0.012877662209014363,0.00046461634978980996,0.0004747224390734467,2
930,52,0.012877662209014363,9.142223361700823e-05,0.0003272087414333296,1
3158,52,0.012877662209014363,2.730164450215655e-06,0.00026269729009338925,5
2753,52,0.012877662209014363,2.0347660492330628e-06,0.00029911534730198223,0
1513,52,0.012877662209014363,0.0003011934370589035,0.00020478565874944665,0
3111,52,0.012877662209014363,0.0001949889413012196,0.00032755487736428444,0
3403,52,0.012877662209014363,2.0947149046276217e-05,0.00033407816174801073,0
3386,52,0.012877662209014363,2.069368225732656e-05,0.0003108394902098318,0
3029,52,0.012877662209014363,5.983139024389779e-06,0.0002528981902357166,5
3085,52,0.012877662209014363,4.078616349155772e-06,0.0002501347602836448,5
3206,51,0.01263001485884101,1.68543893093389e-06,0.0002833377107773737,0
3040,51,0.01263001485884101,1.1038356821586099e-06,0.00023917321582893192,5
1379,51,0.01263001485884101,7.552992113329607e-07,0.0002451904025116176,1
404,51,0.01263001485884101,4.869277980754112e-05,0.00033839434809669063,1
2311,51,0.01263001485884101,0.0,0.0001244050491168096,6
1725,51,0.01263001485884101,3.008783381331104e-06,0.0003808607002334854,1
1882,51,0.01263001485884101,7.183451087033402e-06,0.000312604852625798,1
1807,51,0.01263001485884101,9.850232913056438e-06,0.00031378655879212437,1
3087,51,0.01263001485884101,0.0,0.00037707422430474554,0
1120,51,0.01263001485884101,2.023477548169325e-06,0.00025178487994159443,1
1060,51,0.01263001485884101,1.3342351142206837e-05,0.00024940034230481025,1
1102,51,0.01263001485884101,4.497006957547519e-06,0.00026159966691585815,1
1018,51,0.01263001485884101,4.403133760238734e-06,0.00025867787177658735,1
3456,51,0.01263001485884101,0.0018542951752881702,0.00046884156629774243,2
3107,51,0.01263001485884101,4.6310614023555026e-05,0.0003643763166551336,0
2743,51,0.01263001485884101,4.403175878599749e-06,0.00025468788632527394,5
2610,51,0.01263001485884101,9.061847605775144e-06,0.00025395271703171265,3
2226,51,0.01263001485884101,6.132707825895162e-06,0.00022755674878802373,3
3188,51,0.01263001485884101,1.708987470254025e-05,0.0003157201386333144,0
3253,51,0.01263001485884101,0.0,0.0003545745594309908,0
2665,50,0.012382367508667657,1.5931787262447233e-05,0.00034284256655491273,0
3677,50,0.012382367508667657,0.001046804808539812,0.0005047612263974337,2
1405,50,0.012382367508667657,0.004559234577050909,0.00027545826309948395,0
1872,50,0.012382367508667657,1.0937625123527699e-05,0.00025190653385347795,1
1404,50,0.012382367508667657,1.4481027886293723e-06,0.00023990674625078994,1
1092,50,0.012382367508667657,1.4895185213513677e-06,0.00017753139725215858,0
3501,50,0.012382367508667657,0.00038651727762215374,0.0004578572974724064,2
1935,50,0.012382367508667657,3.365312578447904e-06,0.0002633044815754154,3
3021,50,0.012382367508667657,1.0050048798766022e-07,0.00027436741845915434,0
2378,50,0.012382367508667657,5.452659553697182e-05,0.00026137159139707735,3
1692,50,0.012382367508667657,7.57280697879425e-05,0.0003142872686758325,1
3824,50,0.012382367508667657,1.335292869878909e-05,0.00044216225400416987,2
1751,50,0.012382367508667657,1.966412897519585e-06,0.000258701926162497,1
2387,50,0.012382367508667657,4.43523475699502e-06,0.00015416610390657295,3
2806,50,0.012382367508667657,5.981055037049138e-06,0.00027617484007393144,5
2896,50,0.012382367508667657,3.2501980113929406e-06,0.00024901937748478644,5
3052,50,0.012382367508667657,4.2828170970239765e-06,0.0002630414009503256,5
3047,50,0.012382367508667657,1.2470564293703676e-06,0.0002348342587175773,5
1616,50,0.012382367508667657,8.761843266548037e-06,0.0003123993479299715,1
3327,50,0.012382367508667657,2.2681379470367054e-05,0.00039700659140133734,0
1647,50,0.012382367508667657,7.232299206963811e-06,0.0002447445788160331,1
2004,50,0.012382367508667657,7.351499795284421e-05,0.00026288635677155874,3
2367,50,0.012382367508667657,4.1775814786033276e-06,0.00021160421046391363,3
520,50,0.012382367508667657,0.0004380567691949622,0.0003397294215739684,1
2022,50,0.012382367508667657,2.6790036979477162e-06,0.00026189830508561274,3
3804,49,0.012134720158494303,1.0180979790650708e-05,0.00043942334928626255,2
1841,49,0.012134720158494303,2.057659492173713e-06,0.0002397252850976854,1
1327,49,0.012134720158494303,0.0003488814422906299,0.00025782251719548896,0
3584,49,0.012134720158494303,6.819730409091841e-06,0.0005542182672670158,2
1723,49,0.012134720158494303,1.7759670517933635e-06,0.00016418302606036194,0
2447,49,0.012134720158494303,8.254242259053793e-05,0.0002564693732773025,3
3734,49,0.012134720158494303,3.967595544672534e-06,0.000448125763862853,2
1863,49,0.012134720158494303,0.00024628659592495377,0.00022651787084259544,0
1991,49,0.012134720158494303,8.434300792412025e-05,0.0002601884656299281,3
2787,49,0.012134720158494303,1.3222775785145298e-05,0.0003264696755566392,0
3384,49,0.012134720158494303,2.5128590416317113e-06,0.0002396191338729819,5
2137,49,0.012134720158494303,1.7153162301169076e-05,0.0001619733465286956,3
1068,49,0.012134720158494303,3.8341892548947775e-06,0.00017631223959639367,0
2609,49,0.012134720158494303,1.3657262191906255e-07,0.00016634373650255613,3
2720,49,0.012134720158494303,9.297574802874742e-06,0.00029625601470202465,0
3364,49,0.012134720158494303,1.2115551439897707e-06,0.0002405512715020846,5
3435,49,0.012134720158494303,2.9118492556652176e-06,0.00024263220473120598,5
1122,49,0.012134720158494303,9.45895742159044e-06,0.00030562575019144186,1
3102,49,0.012134720158494303,1.3040859240545176e-07,0.0002682037126494925,0
1549,49,0.012134720158494303,0.0001977764408390852,0.0003466820224195163,4
3137,49,0.012134720158494303,1.2464181341576934e-05,0.0002930906648372543,5
3793,49,0.012134720158494303,1.7530990351616713e-05,0.000537246655465373,2
1195,49,0.012134720158494303,3.7634502602347726e-06,0.00017495491738975068,0
1734,49,0.012134720158494303,2.175668881621639e-06,0.00017278056714013177,0
2652,49,0.012134720158494303,2.2636014659738007e-07,0.0001776850447626359,3
98,49,0.012134720158494303,7.921488198688103e-06,0.0005003246722658377,4
2390,49,0.012134720158494303,4.3238301710601877e-07,0.00017863960478509234,3
1720,49,0.012134720158494303,2.6835981824495227e-05,0.00025122103643811016,1
2258,49,0.012134720158494303,4.596784336848036e-07,0.00011987604290484956,6
2202,49,0.012134720158494303,1.5672593275685111e-06,0.0002580544858726085,3
3800,49,0.012134720158494303,1.117073711114e-05,0.00043759971137923324,2
2473,49,0.012134720158494303,6.114081507514124e-06,0.00020006002917488045,3
1482,49,0.012134720158494303,1.153956676984109e-05,0.00034025667375277876,1
3168,48,0.01188707280832095,3.974563806506441e-05,0.0003635717502208224,0
1041,48,0.01188707280832095,1.521888942774147e-05,0.0003456830798263086,1
1496,48,0.01188707280832095,7.158485388849842e-06,0.00033142013215924207,1
3288,48,0.01188707280832095,1.0511991192417495e-05,0.0002868456061081519,0
2003,48,0.01188707280832095,6.29986640546088e-05,0.00018212625022175056,3
2330,48,0.01188707280832095,1.2600053735973766e-05,0.0001676861748143869,3
3287,48,0.01188707280832095,2.471700669061483e-05,0.0003064303302592539,0
2950,48,0.01188707280832095,1.9715733820173446e-05,0.0003053427134253877,0
1293,48,0.01188707280832095,8.364980524446731e-07,0.00015915390320103966,0
3506,48,0.01188707280832095,4.630506598015893e-06,0.0005305926468414514,2
1303,48,0.01188707280832095,3.7936022208692574e-06,0.00025044547978628646,1
3265,48,0.01188707280832095,9.909944993926568e-05,0.0002805743180121755,0
1569,48,0.01188707280832095,1.791613045493233e-05,0.0003019628852080535,1
389,48,0.01188707280832095,0.0014684952959179375,0.00039827343975295767,1
2929,48,0.01188707280832095,5.066964819927631e-06,0.0002396526217185199,5
2061,48,0.01188707280832095,2.866376949819449e-06,0.00025858081921621554,3
2159,48,0.01188707280832095,1.6132189351300499e-06,0.00025519234510944737,3
188,48,0.01188707280832095,1.4078965558319027e-05,0.0005108965045625002,4
2075,48,0.01188707280832095,9.809022362372714e-07,0.0001755562535267167,3
2647,48,0.01188707280832095,8.640783022192626e-05,0.0002552062512265724,3
1732,48,0.01188707280832095,9.648766894474695e-06,0.0002496189596326226,1
2518,48,0.01188707280832095,1.5149871593795453e-06,0.000172219691890641,3
556,48,0.01188707280832095,0.00026133376941413927,0.0003459078669957273,1
2648,48,0.01188707280832095,4.378489088152302e-06,0.00025740110722946455,3
2874,47,0.011639425458147598,1.4997375609154523e-06,0.00023839113816367686,5
2765,47,0.011639425458147598,2.9031614770506755e-07,0.0002637959598581729,0
3930,47,0.011639425458147598,6.036487315464494e-05,0.0004651476949017557,2
1259,47,0.011639425458147598,7.328631578983735e-06,0.00034423021078475115,1
444,47,0.011639425458147598,2.5553002928714675e-05,0.00032613847206091414,1
3672,47,0.011639425458147598,2.3299538012497758e-05,0.00046678948834079234,2
3593,47,0.011639425458147598,4.73560814937465e-06,0.0005088418042644506,2
1770,47,0.011639425458147598,1.3019382328377367e-05,0.0003347796406758962,1
3971,47,0.011639425458147598,5.316489475014256e-06,0.00044171865694179704,2
3204,47,0.011639425458147598,1.0483614036483504e-05,0.0002831424692200855,0
981,47,0.011639425458147598,1.6744670879432715e-07,0.00022893197713982156,1
1914,47,0.011639425458147598,1.6249966403670471e-06,0.0002506389261324237,3
3258,47,0.011639425458147598,0.0001362613812114235,0.00029984186848733025,0
285,47,0.011639425458147598,0.0004571557500764847,0.000510882040171271,4
1485,47,0.011639425458147598,0.00011185586487933965,0.00017266304685740116,0
1113,47,0.011639425458147598,7.074346425091251e-06,0.00029506574662185945,1
3966,47,0.011639425458147598,1.4473630904630029e-05,0.0004263985481794752,2
3448,47,0.011639425458147598,1.4592430490349067e-05,0.0004260322763815385,2
724,47,0.011639425458147598,1.5536434400563503e-05,0.00047502707113169455,7
199,47,0.011639425458147598,6.555070861258583e-06,0.0004970049703824462,4
3488,47,0.011639425458147598,8.725847295128004e-06,0.00041884170537655825,2
1217,47,0.011639425458147598,0.00022060204545770428,0.0002883833181781798,1
1229,47,0.011639425458147598,7.879366698069804e-06,0.00023570249884920412,1
397,47,0.011639425458147598,0.00013946035398102903,0.0003864197497378336,1
596,46,0.011391778107974244,0.0018399473602087322,0.00036497984136199215,1
3365,46,0.011391778107974244,1.9807297931081504e-05,0.000359773422155741,0
1051,46,0.011391778107974244,8.05596734269291e-06,0.00030692653941130133,1
3072,46,0.011391778107974244,4.607309739303086e-05,0.0003838746720032413,0
902,46,0.011391778107974244,6.409081044267839e-07,0.00022403198704808378,1
3114,46,0.011391778107974244,7.172418904624319e-06,0.0002642814167427021,5
959,46,0.011391778107974244,7.111610901109399e-06,0.00016440541264944856,0
2758,46,0.011391778107974244,1.5857184246016123e-05,0.000344839429288958,0
3295,46,0.011391778107974244,3.303670293561566e-05,0.0003545351094800859,0
527,46,0.011391778107974244,3.639139390415264e-05,0.0003036185860243482,1
2479,46,0.011391778107974244,2.336471815515148e-07,0.00016956177443929116,3
591,46,0.011391778107974244,0.00011627307963204463,0.0003130059144530279,1
2449,46,0.011391778107974244,4.095470151219199e-06,0.00013934689641913512,3
2322,46,0.011391778107974244,1.680722272259125e-05,0.00029485499403962453,3
2222,46,0.011391778107974244,1.7512956235730326e-06,0.00019020656848627043,3
170,46,0.011391778107974244,2.198196512995018e-05,0.0005074088921908395,4
1460,46,0.011391778107974244,4.249817587663213e-05,0.00018115540090172177,0
545,46,0.011391778107974244,3.067766782777745e-05,0.0003154966480085141,1
2459,46,0.011391778107974244,7.75182831131431e-05,0.000238460498361782,3
2583,46,0.011391778107974244,6.30045588151627e-05,0.00024353357497415814,3
1859,46,0.011391778107974244,4.042252308868914e-06,0.000227728215850316,1
1832,46,0.011391778107974244,3.6812591006026018e-06,0.00015989943102750684,0
1389,46,0.011391778107974244,1.8807422649036387e-06,0.0001600235215287644,0
3968,46,0.011391778107974244,1.7354619737525648e-05,0.0004354048525910175,2
2576,45,0.01114413075780089,9.619282591043745e-07,0.00012508641688954966,3
924,45,0.01114413075780089,6.75211386970142e-06,0.0003181123854132637,1
2881,45,0.01114413075780089,2.5368435829953092e-05,0.0003047931423991412,0
2361,45,0.01114413075780089,1.3953919638834179e-05,0.0003757097936782595,3
3790,45,0.01114413075780089,7.07466082422109e-06,0.00040625774353418673,2
1180,45,0.01114413075780089,1.7141476260369465e-06,0.0001577124976568239,0
1179,45,0.01114413075780089,5.205117066296061e-05,0.00028247422457984133,1
2756,45,0.01114413075780089,3.2484578552763708e-06,0.00023027059765085264,5
3298,45,0.01114413075780089,9.536250117133852e-06,0.0002799165737598192,0
688,45,0.01114413075780089,2.112248494097188e-05,0.0004591957169204835,7
2681,45,0.01114413075780089,2.0635154258165967e-06,0.0002233364033209394,5
827,45,0.01114413075780089,5.13759427607746e-06,0.0004461848131914373,7
2009,45,0.01114413075780089,4.4853657172528295e-05,0.00023441184560671753,3
1155,45,0.01114413075780089,1.886956445914946e-05,0.00027186370965624355,1
3412,45,0.01114413075780089,3.5177951022455264e-05,0.0003377593012881833,0
272,45,0.01114413075780089,2.0109478176866118e-05,0.0005026915251136312,4
1702,45,0.01114413075780089,0.000575469457317073,0.0002626405283911095,0
3442,45,0.01114413075780089,1.1406395602580891e-05,0.0005605586259375686,2
3449,45,0.01114413075780089,2.208251562434131e-06,0.0004189648066230524,2
2785,44,0.010896483407627538,3.012987958661346e-05,0.00029318421664911184,0
1398,44,0.010896483407627538,2.027625966906604e-06,0.00016007603401582468,0
3272,44,0.010896483407627538,1.4484645213833063e-05,0.00028800401976275476,0
3906,44,0.010896483407627538,4.43243715964196e-06,0.00047830925394958516,2
2835,44,0.010896483407627538,1.1654244353929372e-06,0.00021692052990562066,5
2712,44,0.010896483407627538,7.623702960338677e-07,0.00025802219461499686,0
3118,44,0.010896483407627538,1.352703313050633e-05,0.00029681295952281513,0
40,44,0.010896483407627538,1.2033042981459297e-05,0.0004956290864477818,4
2239,44,0.010896483407627538,1.8687025577933806e-05,0.00016000215351331343,3
1315,44,0.010896483407627538,5.819285560911918e-07,0.00021872815746181942,1
186,44,0.010896483407627538,1.0443968927432262e-05,0.00046621447393238173,4
3758,44,0.010896483407627538,1.5014277275857653e-05,0.0004954232921812444,2
1565,44,0.010896483407627538,3.3768349706303526e-06,0.00027805859946722686,1
2027,44,0.010896483407627538,6.26665597843865e-05,0.00023414673587767338,3
853,44,0.010896483407627538,3.3095439395873353e-06,0.00043390650848773804,7
1279,44,0.010896483407627538,4.4088841243742225e-07,0.0002170315102479609,1
1812,44,0.010896483407627538,1.949895054183505e-06,0.00022562171135876463,1
913,44,0.010896483407627538,1.2675320860744363e-05,0.00025744859443715767,1
2955,44,0.010896483407627538,0.0,0.00033037559038043187,0
2970,44,0.010896483407627538,5.077367383016869e-08,0.00024379902080538977,0
3586,44,0.010896483407627538,4.582361764325328e-06,0.00043769062465288835,2
834,43,0.010648836057454186,5.83773545947738e-07,0.00041640478486468013,7
3034,43,0.010648836057454186,6.038107502190782e-05,0.0002986049671911537,0
1309,43,0.010648836057454186,3.192801396417036e-06,0.0002230748574785905,1
280,43,0.010648836057454186,9.028064177415436e-06,0.0004836864849742454,4
360,43,0.010648836057454186,0.0003014879910692555,0.0003101538399625446,1
